brand,name,price_pln,cpu,gpu,ram,storage,psu,url,image_url
Hard-PC.pl,"Zestaw | Ryzen 7 7800X3D, RTX 5070 12GB, 32GB DDR5, 750W, Hunter 3",8529.0,Ryzen 7 7800X3D,RTX 5070 12GB,32GB DDR5,,750W,"https://sklep.hard-pc.pl/p26222,zestaw-ryzen-7-7800x3d-rtx-5070-12gb-32gb-ddr5-750w-hunter-3.html",https://sklep.hard-pc.pl/galerie/78/2/zestaw-ryzen-5-7600x-rtx-5070_78210_k.jpg
Hard-PC.pl,"Zestaw | Intel Ultra 5 225F, RTX 5070 12GB, 32GB DDR5, 1TB SSD, 850W, Nadir",8549.0,Intel Ultra 5 225F,RTX 5070 12GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p19421,zestaw-intel-ultra-5-225f-rtx-5070-12gb-32gb-ddr5-1tb-ssd-850w-nadir.html",https://sklep.hard-pc.pl/galerie/66/3/zestaw-intel-i5-13400f-rtx-40_66308_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7500F, RTX 5070 12GB, 32GB DDR5, 1TB SSD, 650W, Night Hunter",8549.0,Ryzen 5 7500F,RTX 5070 12GB,32GB DDR5,1TB SSD,650W,"https://sklep.hard-pc.pl/p20784,zestaw-ryzen-5-7500f-rtx-5070-12gb-32gb-ddr5-1tb-ssd-650w-night-hunter.html",https://sklep.hard-pc.pl/galerie/76/7/zestaw-ryzen-7-7700-rx-9070-1_76729_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7600, RTX 5070 12GB, 32GB DDR5, 1TB SSD, 850W, ARX 700 ARGB",8549.0,Ryzen 5 7600,RTX 5070 12GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p19387,zestaw-ryzen-5-7600-rtx-5070-12gb-32gb-ddr5-1tb-ssd-850w-arx-700-argb.html",https://sklep.hard-pc.pl/galerie/55/6/obudowa-endorfy-arx-700-argb_55620_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7600X, RTX 5070 12GB, 32GB DDR5, 1TB SSD, 850W, ARX 700 ARGB",8549.0,Ryzen 5 7600X,RTX 5070 12GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p19388,zestaw-ryzen-5-7600x-rtx-5070-12gb-32gb-ddr5-1tb-ssd-850w-arx-700-argb.html",https://sklep.hard-pc.pl/galerie/55/6/obudowa-endorfy-arx-700-argb_55620_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7700, RTX 5070 12GB, 32GB DDR5, 1TB SSD, 850W, Nadir",8549.0,Ryzen 7 7700,RTX 5070 12GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p19342,zestaw-ryzen-7-7700-rtx-5070-12gb-32gb-ddr5-1tb-ssd-850w-nadir.html",https://sklep.hard-pc.pl/galerie/66/3/zestaw-intel-i5-13400f-rtx-40_66308_k.jpg
Hard-PC.pl,"Zestaw | Intel Ultra 5 245KF, RX 9070 16GB, 32GB DDR5, 1TB SSD, 850W, ARX 700 ARGB",8559.0,Intel Ultra 5 245KF,RX 9070 16GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p19270,zestaw-intel-ultra-5-245kf-rx-9070-16gb-32gb-ddr5-1tb-ssd-850w-arx-700-argb.html",https://sklep.hard-pc.pl/galerie/55/6/obudowa-endorfy-arx-700-argb_55620_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7800X3D, RX 9070 XT 16GB, 32GB DDR5, 850W, Pano 130R PZ",8559.0,Ryzen 7 7800X3D,RX 9070 XT 16GB,32GB DDR5,,850W,"https://sklep.hard-pc.pl/p25855,zestaw-ryzen-7-7800x3d-rx-9070-xt-16gb-32gb-ddr5-850w-pano-130r-pz.html",https://sklep.hard-pc.pl/galerie/81/6/zestaw-ryzen-9-9950x3d-rx-790_81681_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7700, RTX 5070 12GB, 32GB DDR5, 1TB SSD, 850W, Night Hunter",8569.0,Ryzen 7 7700,RTX 5070 12GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p21050,zestaw-ryzen-7-7700-rtx-5070-12gb-32gb-ddr5-1tb-ssd-850w-night-hunter.html",https://sklep.hard-pc.pl/galerie/76/7/zestaw-ryzen-7-7700-rx-9070-1_76729_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7500F, RTX 5070 12GB, 32GB DDR5, 1TB SSD, 650W, PANO 130R PZ ARGB Black",8599.0,Ryzen 5 7500F,RTX 5070 12GB,32GB DDR5,1TB SSD,650W,"https://sklep.hard-pc.pl/p21139,zestaw-ryzen-5-7500f-rtx-5070-12gb-32gb-ddr5-1tb-ssd-650w-pano-130r-pz-argb-black.html",https://sklep.hard-pc.pl/galerie/81/6/zestaw-ryzen-9-9950x3d-rx-790_81681_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7500X3D, RTX 5070 12GB, 32GB DDR5, 500GB SSD, 650W, Pano 130R ARGB",8599.0,Ryzen 5 7500X3D,RTX 5070 12GB,32GB DDR5,500GB SSD,650W,"https://sklep.hard-pc.pl/p22773,zestaw-ryzen-5-7500x3d-rtx-5070-12gb-32gb-ddr5-500gb-ssd-650w-pano-130r-argb.html",https://sklep.hard-pc.pl/galerie/81/6/obudowa-msi-mag-pano-130r-pz_81680_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7800X3D, RTX 5070 12GB, 32GB DDR5, 500GB SSD, 650W, Pano 130R ARGB",8599.0,Ryzen 7 7800X3D,RTX 5070 12GB,32GB DDR5,500GB SSD,650W,"https://sklep.hard-pc.pl/p22766,zestaw-ryzen-7-7800x3d-rtx-5070-12gb-32gb-ddr5-500gb-ssd-650w-pano-130r-argb.html",https://sklep.hard-pc.pl/galerie/85/1/zestaw-ryzen-7-7800x3d-rtx-50_85162_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7700, RTX 5070 12GB, 32GB DDR5, 1TB SSD, 850W, Palum",8609.0,Ryzen 7 7700,RTX 5070 12GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p19934,zestaw-ryzen-7-7700-rtx-5070-12gb-32gb-ddr5-1tb-ssd-850w-palum.html",https://sklep.hard-pc.pl/galerie/73/9/obudowa-krux-palum-black_73934_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 9600X, RTX 5070 12GB, 32GB DDR5, 1TB SSD, 850W, Night Hunter",8619.0,Ryzen 5 9600X,RTX 5070 12GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p20807,zestaw-ryzen-5-9600x-rtx-5070-12gb-32gb-ddr5-1tb-ssd-850w-night-hunter.html",https://sklep.hard-pc.pl/galerie/76/7/zestaw-ryzen-7-7700-rx-9070-1_76729_k.jpg
Hard-PC.pl,"Zestaw | Intel I7-14700KF, RTX 5060 Ti 16GB, 32GB DDR5, 1TB SSD, 850W, Nadir",8629.0,Intel I7-14700KF,RTX 5060 Ti 16GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p20871,zestaw-intel-i7-14700kf-rtx-5060-ti-16gb-32gb-ddr5-1tb-ssd-850w-nadir.html",https://sklep.hard-pc.pl/galerie/66/3/zestaw-intel-i5-13400f-rtx-40_66308_k.jpg
Hard-PC.pl,"Zestaw | Intel I7-14700KF, RX 9070 16GB, 32GB DDR5, 1TB SSD, 850W, Nadir",8629.0,Intel I7-14700KF,RX 9070 16GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p19244,zestaw-intel-i7-14700kf-rx-9070-16gb-32gb-ddr5-1tb-ssd-850w-nadir.html",https://sklep.hard-pc.pl/galerie/66/3/zestaw-intel-i5-13400f-rtx-40_66308_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7700, RX 9070 XT 16GB, 32GB DDR5, 1TB SSD, 850W, Diaxid 605 ARGB",8629.0,Ryzen 7 7700,RX 9070 XT 16GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p20946,zestaw-ryzen-7-7700-rx-9070-xt-16gb-32gb-ddr5-1tb-ssd-850w-diaxid-605-argb.html",https://sklep.hard-pc.pl/galerie/68/1/obudowa-genesis-diaxid-605-ar_68146_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 9 7900, RX 9070 16GB, 32GB DDR5, 1TB SSD, 850W, Nadir",8629.0,Ryzen 9 7900,RX 9070 16GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p19242,zestaw-ryzen-9-7900-rx-9070-16gb-32gb-ddr5-1tb-ssd-850w-nadir.html",https://sklep.hard-pc.pl/galerie/66/3/zestaw-intel-i5-13400f-rtx-40_66308_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 9800X3D, RTX 5060 Ti 16GB, 32GB DDR5, 1TB SSD, 650W, Signum 300 ARGB",8639.0,Ryzen 7 9800X3D,RTX 5060 Ti 16GB,32GB DDR5,1TB SSD,650W,"https://sklep.hard-pc.pl/p19711,zestaw-ryzen-7-9800x3d-rtx-5060-ti-16gb-32gb-ddr5-1tb-ssd-650w-signum-300-argb.html",https://sklep.hard-pc.pl/galerie/50/8/obudowa-endorfy-signum-300-ar_50864_k.jpg
Hard-PC.pl,"Zestaw | Rryzen 5 7500f, RTX 5070 12GB, 32GB DDR5, 1TB SSD, 850W, PANO 130R PZ ARGB Black",8649.0,Rryzen 5 7500f,RTX 5070 12GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p20806,zestaw-rryzen-5-7500f-rtx-5070-12gb-32gb-ddr5-1tb-ssd-850w-pano-130r-pz-argb-black.html",https://sklep.hard-pc.pl/galerie/81/6/zestaw-ryzen-9-9950x3d-rx-790_81681_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7700, RTX 5070 12GB, 32GB DDR5, 1TB SSD, 650W, Night Hunter",8649.0,Ryzen 7 7700,RTX 5070 12GB,32GB DDR5,1TB SSD,650W,"https://sklep.hard-pc.pl/p20716,zestaw-ryzen-7-7700-rtx-5070-12gb-32gb-ddr5-1tb-ssd-650w-night-hunter.html",https://sklep.hard-pc.pl/galerie/76/7/zestaw-ryzen-7-7700-rx-9070-1_76729_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7700, RTX 5070 12GB, 32GB DDR5, 1TB SSD, 850W, ARX 700 ARGB",8649.0,Ryzen 7 7700,RTX 5070 12GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p19390,zestaw-ryzen-7-7700-rtx-5070-12gb-32gb-ddr5-1tb-ssd-850w-arx-700-argb.html",https://sklep.hard-pc.pl/galerie/55/6/obudowa-endorfy-arx-700-argb_55620_k.jpg
Hard-PC.pl,"Zestaw | Intel Ultra 5 225F, RTX 5070 12GB, 32GB DDR5, 1TB SSD, 850W, ARX 700 ARGB",8669.0,Intel Ultra 5 225F,RTX 5070 12GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p19422,zestaw-intel-ultra-5-225f-rtx-5070-12gb-32gb-ddr5-1tb-ssd-850w-arx-700-argb.html",https://sklep.hard-pc.pl/galerie/55/6/obudowa-endorfy-arx-700-argb_55620_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7800X3D, RX 9070 16GB, 32GB DDR5, 1TB SSD, 850W, Nadir",8669.0,Ryzen 7 7800X3D,RX 9070 16GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p19236,zestaw-ryzen-7-7800x3d-rx-9070-16gb-32gb-ddr5-1tb-ssd-850w-nadir.html",https://sklep.hard-pc.pl/galerie/66/3/zestaw-intel-i5-13400f-rtx-40_66308_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7700, RTX 5070 12GB, 32GB DDR5, 1TB SSD, 850W, Exo ARGB",8689.0,Ryzen 7 7700,RTX 5070 12GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p19661,zestaw-ryzen-7-7700-rtx-5070-12gb-32gb-ddr5-1tb-ssd-850w-exo-argb.html",https://sklep.hard-pc.pl/galerie/71/0/zestaw-intel-i5-14600kf-rtx-4_71013_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7700, RX 9070 XT 16GB, 32GB DDR5, 1TB SSD, 850W, Pano 130R PZ",8699.0,Ryzen 7 7700,RX 9070 XT 16GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p22646,zestaw-ryzen-7-7700-rx-9070-xt-16gb-32gb-ddr5-1tb-ssd-850w-pano-130r-pz.html",https://sklep.hard-pc.pl/galerie/81/6/zestaw-ryzen-9-9950x3d-rx-790_81681_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7800X3D, RX 9060 XT 16GB, 32GB DDR5, 1TB SSD, 850W, Pano 130 ARGB",8699.0,Ryzen 7 7800X3D,RX 9060 XT 16GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p26391,zestaw-ryzen-7-7800x3d-rx-9060-xt-16gb-32gb-ddr5-1tb-ssd-850w-pano-130-argb.html",https://sklep.hard-pc.pl/galerie/83/0/zestaw-ryzen-5-7500x3d-rtx-50_83007_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7800X3D, RTX 5070 12GB, 32GB DDR5, 500GB SSD, 650W, Hunter 2",8719.0,Ryzen 7 7800X3D,RTX 5070 12GB,32GB DDR5,500GB SSD,650W,"https://sklep.hard-pc.pl/p22758,zestaw-ryzen-7-7800x3d-rtx-5070-12gb-32gb-ddr5-500gb-ssd-650w-hunter-2.html",https://sklep.hard-pc.pl/galerie/81/7/zestaw-ryzen-5-7500f-rx-9060_81708_k.jpg
Hard-PC.pl,"Zestaw | Intel Ultra 5 245KF, RTX 5070 12GB, 32GB DDR5, 1TB SSD, 850W, Nadir",8729.0,Intel Ultra 5 245KF,RTX 5070 12GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p19348,zestaw-intel-ultra-5-245kf-rtx-5070-12gb-32gb-ddr5-1tb-ssd-850w-nadir.html",https://sklep.hard-pc.pl/galerie/66/3/zestaw-intel-i5-13400f-rtx-40_66308_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 9 7900, RX 9070 16GB, 32GB DDR5, 1TB SSD, 850W, ARX 700 ARGB",8729.0,Ryzen 9 7900,RX 9070 16GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p19267,zestaw-ryzen-9-7900-rx-9070-16gb-32gb-ddr5-1tb-ssd-850w-arx-700-argb.html",https://sklep.hard-pc.pl/galerie/55/6/obudowa-endorfy-arx-700-argb_55620_k.jpg
Hard-PC.pl,"Zestaw | Intel I5 14600K, RTX 5060 TI 16GB, 32GB DDR5, 2TB SSD, 850W, nadir",8739.0,Intel I5 14600K,RTX 5060 TI 16GB,32GB DDR5,2TB SSD,850W,"https://sklep.hard-pc.pl/p26152,zestaw-intel-i5-14600k-rtx-5060-ti-16gb-32gb-ddr5-2tb-ssd-850w-nadir.html",https://sklep.hard-pc.pl/galerie/66/3/obudowa-krux-nadir-tempered-g_66354_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7500X3D, RTX 5070 12GB, 32GB DDR5, 1TB SSD, 650W, Pano 130R ARGB",8739.0,Ryzen 5 7500X3D,RTX 5070 12GB,32GB DDR5,1TB SSD,650W,"https://sklep.hard-pc.pl/p22848,zestaw-ryzen-5-7500x3d-rtx-5070-12gb-32gb-ddr5-1tb-ssd-650w-pano-130r-argb.html",https://sklep.hard-pc.pl/galerie/81/6/obudowa-msi-mag-pano-130r-pz_81680_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7500X3D, RX 9070 XT 16GB, 32GB DDR5, 1TB SSD, 850W, Pano 130R PZ",8749.0,Ryzen 5 7500X3D,RX 9070 XT 16GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p22742,zestaw-ryzen-5-7500x3d-rx-9070-xt-16gb-32gb-ddr5-1tb-ssd-850w-pano-130r-pz.html",https://sklep.hard-pc.pl/galerie/81/6/zestaw-ryzen-9-9950x3d-rx-790_81681_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7700, RTX 5070 12GB, 32GB DDR5, 1TB SSD, 850W, PANO 130R PZ ARGB Black",8749.0,Ryzen 7 7700,RTX 5070 12GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p20758,zestaw-ryzen-7-7700-rtx-5070-12gb-32gb-ddr5-1tb-ssd-850w-pano-130r-pz-argb-black.html",https://sklep.hard-pc.pl/galerie/81/6/zestaw-ryzen-9-9950x3d-rx-790_81681_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7700, RTX 5070 12GB, 32GB DDR5, 1TB SSD, Night Hunter, 850W",8749.0,Ryzen 7 7700,RTX 5070 12GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p20388,zestaw-ryzen-7-7700-rtx-5070-12gb-32gb-ddr5-1tb-ssd-night-hunter-850w.html",https://sklep.hard-pc.pl/galerie/76/7/zestaw-ryzen-7-7700-rx-9070-1_76729_k.jpg
Hard-PC.pl,"Zestaw | Intel Ultra 5 245KF, RX 9070 XT 16GB, 32GB DDR5, 1TB SSD, 850W, ARX 700 ARGB",8759.0,Intel Ultra 5 245KF,RX 9070 XT 16GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p19258,zestaw-intel-ultra-5-245kf-rx-9070-xt-16gb-32gb-ddr5-1tb-ssd-850w-arx-700-argb.html",https://sklep.hard-pc.pl/galerie/55/6/obudowa-endorfy-arx-700-argb_55620_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7800X3D, RX 9070 16GB, 32GB DDR5, 1TB SSD, 850W, ARX 700 ARGB",8769.0,Ryzen 7 7800X3D,RX 9070 16GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p19260,zestaw-ryzen-7-7800x3d-rx-9070-16gb-32gb-ddr5-1tb-ssd-850w-arx-700-argb.html",https://sklep.hard-pc.pl/galerie/55/6/obudowa-endorfy-arx-700-argb_55620_k.jpg
Hard-PC.pl,"Zestaw Powered by MSI | Ryzen 7500F, RTX 5070 12GB, 32GB DDR5, 1TB SSD, 850W, Pano 130R PZ",8779.0,Ryzen 7500F,RTX 5070 12GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p22648,zestaw-powered-by-msi-ryzen-7500f-rtx-5070-12gb-32gb-ddr5-1tb-ssd-850w-pano-130r-pz.html",https://sklep.hard-pc.pl/galerie/81/8/powered-by-msi-ryzen-7-7800x3_81847_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 9800X3D, RTX 5060 Ti 8GB. 32GB DDR5, 1TB SSD, 850W, Night Hunter",8789.0,Ryzen 7 9800X3D,RTX 5060 Ti 8GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p26173,zestaw-ryzen-7-9800x3d-rtx-5060-ti-8gb-32gb-ddr5-1tb-ssd-850w-night-hunter.html",https://sklep.hard-pc.pl/galerie/76/7/zestaw-ryzen-7-7700-rx-9070-1_76729_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7800X3D, RX 9060 XT 16GB, 32GB DDR5, 2TB SSD, 650W, Signum 300 ARGB",8799.0,Ryzen 7 7800X3D,RX 9060 XT 16GB,32GB DDR5,2TB SSD,650W,"https://sklep.hard-pc.pl/p20750,zestaw-ryzen-7-7800x3d-rx-9060-xt-16gb-32gb-ddr5-2tb-ssd-650w-signum-300-argb.html",https://sklep.hard-pc.pl/galerie/50/8/obudowa-endorfy-signum-300-ar_50864_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7500f, RTX 5070 12GB, 32GB DDR5, 1TB SSD, 850W, Stellar ARGB",8809.0,Ryzen 5 7500f,RTX 5070 12GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p26377,zestaw-ryzen-5-7500f-rtx-5070-12gb-32gb-ddr5-1tb-ssd-850w-stellar-argb.html",https://sklep.hard-pc.pl/galerie/74/7/obudowa-modecom-volcano-stell_74742_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7800X3D, RTX 5070 12GB, 32GB DDR5, 1TB SSD, 650W, Pano 130R ARGB",8819.0,Ryzen 7 7800X3D,RTX 5070 12GB,32GB DDR5,1TB SSD,650W,"https://sklep.hard-pc.pl/p26218,zestaw-ryzen-7-7800x3d-rtx-5070-12gb-32gb-ddr5-1tb-ssd-650w-pano-130r-argb.html",https://sklep.hard-pc.pl/galerie/81/6/obudowa-msi-mag-pano-130r-pz_81680_k.jpg
Hard-PC.pl,"Zestaw | Intel I5-14600KF, RTX 5070 12GB, 32GB DDR5, 1TB SSD, 850W, Nadir",8829.0,Intel I5-14600KF,RTX 5070 12GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p19346,zestaw-intel-i5-14600kf-rtx-5070-12gb-32gb-ddr5-1tb-ssd-850w-nadir.html",https://sklep.hard-pc.pl/galerie/66/3/zestaw-intel-i5-13400f-rtx-40_66308_k.jpg
Hard-PC.pl,"Zestaw | Intel Ultra 5 245KF, RTX 5070 12GB, 32GB DDR5, 1TB SSD, 850W, ARX 700 ARGB",8829.0,Intel Ultra 5 245KF,RTX 5070 12GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p19395,zestaw-intel-ultra-5-245kf-rtx-5070-12gb-32gb-ddr5-1tb-ssd-850w-arx-700-argb.html",https://sklep.hard-pc.pl/galerie/55/6/obudowa-endorfy-arx-700-argb_55620_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 9600X, RTX 5070 12GB, 32GB DDR5, 1TB SSD, 850W, Stellar 5F ARGB",8849.0,Ryzen 5 9600X,RTX 5070 12GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p21130,zestaw-ryzen-5-9600x-rtx-5070-12gb-32gb-ddr5-1tb-ssd-850w-stellar-5f-argb.html",https://sklep.hard-pc.pl/galerie/74/7/obudowa-modecom-volcano-stell_74743_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7700, RTX 5070 12GB, 32GB DDR5, 1TB SSD, ARX 700 ARGB, 850W",8849.0,Ryzen 7 7700,RTX 5070 12GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p20396,zestaw-ryzen-7-7700-rtx-5070-12gb-32gb-ddr5-1tb-ssd-arx-700-argb-850w.html",https://sklep.hard-pc.pl/galerie/55/6/obudowa-endorfy-arx-700-argb_55620_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7500F, RTX 5070 12GB, 32GB DDR5, 2TB SSD, 750W, Stellar 5F ARGB",8859.0,Ryzen 5 7500F,RTX 5070 12GB,32GB DDR5,2TB SSD,750W,"https://sklep.hard-pc.pl/p25985,zestaw-ryzen-5-7500f-rtx-5070-12gb-32gb-ddr5-2tb-ssd-750w-stellar-5f-argb.html",https://sklep.hard-pc.pl/galerie/79/7/obudowa-modecom-volcano-stell_79750_k.jpg
Hard-PC.pl,"Zestaw | Rryzen 7 7700, RTX 5070 12GB, 32GB DDR5, 1TB SSD, 850W, PANO 130R PZ ARGB Black",8879.0,Rryzen 7 7700,RTX 5070 12GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p21052,zestaw-rryzen-7-7700-rtx-5070-12gb-32gb-ddr5-1tb-ssd-850w-pano-130r-pz-argb-black.html",https://sklep.hard-pc.pl/galerie/81/6/zestaw-ryzen-9-9950x3d-rx-790_81681_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7500F, RTX 5070 12GB , 32GB DDR5, 1TB SSD, 850W, Fishtank 6000",8899.0,Ryzen 5 7500F,RTX 5070 12GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p26346,zestaw-ryzen-5-7500f-rtx-5070-12gb-32gb-ddr5-1tb-ssd-850w-fishtank-6000.html",https://sklep.hard-pc.pl/galerie/84/8/obudowa-endorfy-fishtank-6000_84840_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7700, RTX 5070 12GB, 32GB DDR5, 1TB SSD, 850W, Night Hunter",8899.0,Ryzen 7 7700,RTX 5070 12GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p26454,zestaw-ryzen-7-7700-rtx-5070-12gb-32gb-ddr5-1tb-ssd-850w-night-hunter.html",https://sklep.hard-pc.pl/galerie/76/7/zestaw-ryzen-7-7700-rx-9070-1_76729_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7800X3D, RTX 5070 12GB, 32GB DDR5, 1TB SSD, 650W, Pano 130R ARGB",8899.0,Ryzen 7 7800X3D,RTX 5070 12GB,32GB DDR5,1TB SSD,650W,"https://sklep.hard-pc.pl/p26223,zestaw-ryzen-7-7800x3d-rtx-5070-12gb-32gb-ddr5-1tb-ssd-650w-pano-130r-argb.html",https://sklep.hard-pc.pl/galerie/81/6/obudowa-msi-mag-pano-130r-pz_81680_k.jpg
Hard-PC.pl,"Zestaw | Intel I5 14600KF, RTX 5070 12GB, 32GB DDR5, 1TB SSD, 850W, PANO 130R PZ ARGB Black",8909.0,Intel I5 14600KF,RTX 5070 12GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p20865,zestaw-intel-i5-14600kf-rtx-5070-12gb-32gb-ddr5-1tb-ssd-850w-pano-130r-pz-argb-black.html",https://sklep.hard-pc.pl/galerie/81/6/zestaw-ryzen-9-9950x3d-rx-790_81681_k.jpg
Hard-PC.pl,"Zestaw | Intel I5-14600KF, RTX 5070 12GB, 32GB DDR5, 1TB SSD, 850W, ARX 700 ARGB",8929.0,Intel I5-14600KF,RTX 5070 12GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p19393,zestaw-intel-i5-14600kf-rtx-5070-12gb-32gb-ddr5-1tb-ssd-850w-arx-700-argb.html",https://sklep.hard-pc.pl/galerie/55/6/obudowa-endorfy-arx-700-argb_55620_k.jpg
Hard-PC.pl,"Zestaw | Intel I5-14600KF, RX 9070 XT 16GB, 32GB DDR5, 1TB SSD, 850W, ARX 700 ARGB",8939.0,Intel I5-14600KF,RX 9070 XT 16GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p19256,zestaw-intel-i5-14600kf-rx-9070-xt-16gb-32gb-ddr5-1tb-ssd-850w-arx-700-argb.html",https://sklep.hard-pc.pl/galerie/55/6/obudowa-endorfy-arx-700-argb_55620_k.jpg
Hard-PC.pl,"Zestaw Redragon | Ryzen 5 7500X3D, RTX 5070 12GB, 32GB DDR5, 1TB SSD, 850W, GC 623 ARGB",8949.0,Ryzen 5 7500X3D,RTX 5070 12GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p25993,zestaw-redragon-ryzen-5-7500x3d-rtx-5070-12gb-32gb-ddr5-1tb-ssd-850w-gc-623-argb.html",https://sklep.hard-pc.pl/galerie/78/0/obudowa-redragon-gc-623-pro-e_78076_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7800X3D, RX 9070 XT 16GB, 32GB DDR5, 1TB SSD, 850W, ARX 700 ARGB",8949.0,Ryzen 7 7800X3D,RX 9070 XT 16GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p22835,zestaw-ryzen-7-7800x3d-rx-9070-xt-16gb-32gb-ddr5-1tb-ssd-850w-arx-700-argb.html",https://sklep.hard-pc.pl/galerie/55/6/obudowa-endorfy-arx-700-argb_55620_k.jpg
